Id,CityName,Beds,Baths,ListingType,Area,PopulationLatest,Schools,Colleges,Universities,Ameneties,Airbnbs,Price,AveragePrice,AboveBelowAverage,PriceCategorization
M73000004-26185815,West Grey,2,2,Single Family,1296,13131,0,0,0,0,0,419900.0,1156088.0,B,400000-425000
M73000004-26185828,Kingston,4,2,Single Family,1191,132485,3,0,1,9,10,659900.0,720402.0,B,650000-700000
M73000004-26185832,Cambridge,3,1,Rental,1000,138479,9,0,0,23,32,2400.0,721203.0,B,0-25000
M73000004-26185833,Cambridge,1,1,Condo,623,138479,2,0,0,23,17,519900.0,721203.0,B,500000-550000
M73000004-26185854,London,2,1,Single Family,866,422324,7,0,1,69,35,499900.0,723548.0,B,475000-500000
M73000004-26185864,Cambridge,3,2,Single Family,1552,138479,2,0,0,6,5,799000.0,721203.0,A,750000-800000
M73000004-26185865,West Grey,2,2,Single Family,1212,13131,0,0,0,0,0,399900.0,1156088.0,B,375000-400000
M73000004-26185869,Orillia,4,5,Single Family,2778,33411,11,1,0,83,30,2399000.0,647203.0,A,2000000-2500000
M73000004-26185872,Temiskaming Shores,4,2,Single Family,1344,9634,0,0,0,2,12,399900.0,509018.0,B,375000-400000
M73000004-26185875,Brantford,1,1,Rental,521,104688,2,1,0,26,12,1800.0,635487.0,B,0-25000
M73000004-26185884,Grey Highlands,5,2,Single Family,2952,10424,0,0,0,0,0,1090000.0,1163582.0,B,1000000-1100000
M73000004-26185889,Grimsby,4,2,Single Family,3544,28883,7,0,0,18,27,1599000.0,738305.0,A,1500000-1600000
M73000004-26185895,London,3,3,Condo,1295,422324,59,1,1,222,86,569900.0,723548.0,B,550000-600000
M73000004-26185896,Niagara Falls,4,3,Rental,1637,94415,0,0,0,0,0,2500.0,597642.0,B,0-25000
M73000004-26185902,Tay,4,3,Single Family,1922,11091,0,0,0,0,0,1799900.0,728328.0,A,1700000-1800000
M73000004-26185950,Welland,0,7,Multi-Family,5700,55750,6,0,0,44,28,1069900.0,517843.0,A,1000000-1100000
M73000004-26185951,Guelph,4,1,Rental,1493,143740,2,0,0,19,17,2760.0,678352.0,B,0-25000
M73000004-26185968,Hamilton,4,2,Single Family,1546,11059,8,0,0,41,17,849000.0,587574.0,A,800000-850000
M73000004-26185971,Hamilton,3,3,Single Family,1601,11059,29,0,0,108,47,719777.0,587574.0,A,700000-750000
M73000004-26185972,Hamilton,3,2,Single Family,1193,11059,2,0,0,24,7,599500.0,587574.0,A,550000-600000
M73000004-26185973,Hamilton,4,3,Single Family,1222,11059,10,0,0,27,38,899500.0,587574.0,A,850000-900000
M73000004-26185974,Brantford,4,2,Single Family,1105,104688,10,0,0,3,22,967005.0,635487.0,A,950000-1000000
M73000004-26185978,Hamilton,4,3,Single Family,2720,11059,0,0,0,0,0,1749000.0,587574.0,A,1700000-1800000
M73000004-26185981,St. Catharines,3,2,Single Family,940,136803,4,0,0,55,18,525000.0,654102.0,B,500000-550000
M73000004-26185984,Niagara Falls,4,4,Single Family,2905,94415,8,0,0,37,45,1149000.0,597642.0,A,1100000-1200000
M73000004-26185998,Collingwood,5,4,Single Family,2058,24811,7,1,0,47,29,1267306.0,684190.0,A,1200000-1300000
M73000004-26186002,Hamilton,2,2,Single Family,1030,11059,1,0,0,9,9,529900.0,587574.0,B,500000-550000
M73000004-26186008,Stratford,5,3,Single Family,1882,33232,4,0,0,19,45,625000.0,779453.0,B,600000-650000
M73000004-26186014,Orillia,3,1,Condo,1136,33411,10,1,0,27,29,419000.0,647203.0,B,400000-425000
M73000004-26186015,Collingwood,3,3,Single Family,1449,24811,0,0,0,0,0,699900.0,684190.0,A,650000-700000
M73000004-26186016,Sault Ste. Marie,3,1,Single Family,1100,72051,2,0,1,10,8,339900.0,441782.0,B,325000-350000
M73000004-26186020,Burlington,4,4,Single Family,1694,186948,9,0,0,44,32,1229000.0,1105905.0,A,1200000-1300000
M73000004-26186036,Gravenhurst,3,3,Single Family,1690,13157,3,0,0,24,21,665000.0,977203.0,B,650000-700000
M73000004-26186039,Penetanguishene,4,2,Multi-Family,1425,10077,8,0,0,10,23,739900.0,827223.0,B,700000-750000
M73000004-26186040,Oakville,6,4,Single Family,3950,213759,9,0,0,17,53,2928800.0,1140305.0,A,2500000-3000000
M73000004-26186041,Waterloo,5,4,Rental,1800,121436,3,0,0,2,15,3250.0,518598.0,B,0-25000
M73000004-26186057,Orillia,4,2,Single Family,1004,33411,7,1,0,11,13,599000.0,647203.0,B,550000-600000
M73000004-26186069,THUNDER BAY,2,1,Condo,1050,108843,0,0,0,0,0,294900.0,453591.0,B,275000-300000
M73000004-26186071,Belleville,5,3,Single Family,1500,55071,13,1,0,39,41,699900.0,532861.0,A,650000-700000
M73000004-26186073,Georgian Bluffs,4,3,Single Family,1759,11100,0,0,0,1,1,459000.0,938430.0,B,450000-475000
M73000004-26186082,London,3,3,Rental,1400,422324,5,0,1,33,31,3100.0,723548.0,B,0-25000
M73000004-26186087,Barrie,3,2,Single Family,984,147829,5,1,0,22,13,749900.0,554117.0,A,700000-750000
M73000004-26186091,Penetanguishene,4,2,Single Family,1425,10077,8,0,0,10,23,739900.0,827223.0,B,700000-750000
M73000004-26186097,Tillsonburg,3,3,Single Family,1339,18615,2,0,0,0,5,689900.0,725095.0,B,650000-700000
M73000004-26186102,Hamilton,2,1,Rental,845,11059,14,0,0,61,19,1500.0,587574.0,B,0-25000
M73000004-26186103,Hamilton,1,1,Rental,700,11059,4,0,0,16,6,1800.0,587574.0,B,0-25000
M73000004-26186105,Hamilton,4,2,Single Family,1072,11059,6,0,1,39,13,799900.0,587574.0,A,750000-800000
M73000004-26186106,Hamilton,4,2,Single Family,1368,11059,0,0,0,15,5,849900.0,587574.0,A,800000-850000
M73000004-26186107,Brantford,4,2,Single Family,1370,104688,0,0,0,0,0,979000.0,635487.0,A,950000-1000000
M73000004-26186108,Ingersoll,4,2,Single Family,2321,13693,1,1,0,16,12,949000.0,611997.0,A,900000-950000
M73000004-26186114,Hamilton,1,2,Rental,996,11059,2,0,0,138,28,2498.0,587574.0,B,0-25000
M73000004-26186115,Burlington,3,2,Condo,1249,186948,0,0,0,0,0,854668.0,1105905.0,B,850000-900000
M73000004-26186129,London,35,15,Multi-Family,13500,422324,6,0,1,42,32,3750000.0,723548.0,A,3500000-4000000
M73000004-26186132,St. Thomas,3,3,Single Family,1951,42840,0,0,0,0,0,907769.0,663122.0,A,900000-950000
M73000004-26186134,London,2,2,Condo,1670,422324,0,0,0,0,0,789900.0,723548.0,A,750000-800000
M73000004-26186162,Oakville,3,1,Single Family,988,213759,23,1,0,179,44,2400000.0,1140305.0,A,2000000-2500000
M73000004-26186459,London,2,1,Single Family,761,422324,3,0,0,4,10,189900.0,723548.0,B,175000-200000
M73000004-26186462,London,4,3,Single Family,1845,422324,5,0,0,35,16,949900.0,723548.0,A,900000-950000
M73000004-26186587,St. Catharines,2,1,Single Family,709,136803,12,0,1,73,28,429900.0,654102.0,B,425000-450000
M73000004-26186650,Amherstburg,2,0,Single Family,1702,23524,4,0,0,29,22,1070000.0,515824.0,A,1000000-1100000
M73000004-26186654,Kitchener,5,2,Single Family,987,256885,23,0,0,64,75,700000.0,462327.0,A,650000-700000
M73000004-26186656,London,4,4,Single Family,2012,422324,22,0,0,59,53,879900.0,723548.0,A,850000-900000
M73000004-26186659,Essa,3,2,Single Family,1750,22970,0,0,0,0,0,1590000.0,1206600.0,A,1500000-1600000
M73000004-26186661,Niagara Falls,1,1,Condo,690,94415,3,0,0,7,5,412779.0,597642.0,B,425000-450000
M73000004-26186662,St. Catharines,3,2,Single Family,1620,136803,10,0,1,73,28,798500.0,654102.0,A,750000-800000
M73000004-26186672,Burk's Falls,4,1,Single Family,1645,957,0,0,0,0,0,699900.0,981064.0,B,650000-700000
M73000004-26186680,Kingston,3,2,Condo/Townhome,1510,132485,5,0,0,16,18,374900.0,720402.0,B,350000-375000
M73000004-26186699,Stratford,5,3,Multi-Family,1882,33232,4,0,0,19,45,625000.0,779453.0,B,600000-650000
M73000004-26186703,Kitchener,2,1,Rental,1397,256885,12,0,0,55,49,2350.0,462327.0,B,0-25000
M73000004-26186708,Waterloo,3,2,Single Family,1450,121436,2,0,0,8,10,749000.0,518598.0,A,700000-750000
M73000004-26186710,St. Thomas,4,3,Single Family,2144,42840,0,0,0,16,17,649900.0,663122.0,B,600000-650000
M73000004-26186711,London,4,3,Single Family,1957,422324,0,0,0,0,0,879900.0,723548.0,A,850000-900000
M73000004-26186714,Welland,5,2,Single Family,1204,55750,6,1,0,13,14,598999.0,517843.0,A,550000-600000
M73000004-26186725,Niagara-on-the-Lake,1,1,Single Family,1800,19088,0,0,0,0,0,1850000.0,1722842.0,A,1800000-1900000
M73000004-26186730,Hamilton,3,2,Condo,1190,11059,8,0,1,27,7,579900.0,587574.0,B,550000-600000
M73000004-26186732,Burlington,4,4,Single Family,1474,186948,5,0,0,12,16,999000.0,1105905.0,B,950000-1000000
M73000004-26186752,London,4,3,Single Family,1957,422324,0,0,0,0,0,839900.0,723548.0,A,800000-850000
M73000004-26186753,London,4,3,Single Family,1949,422324,0,0,0,0,0,839900.0,723548.0,A,800000-850000
M73000004-26186754,Sarnia,4,3,Single Family,1895,72047,19,1,0,51,21,951036.0,626337.0,A,950000-1000000
M73000004-26186811,Cambridge,2,2,Condo,1126,138479,2,0,0,18,18,654800.0,721203.0,B,650000-700000
M73000004-26186819,Kitchener,1,1,Rental,793,256885,2,0,0,38,24,2192.0,462327.0,B,0-25000
M73000004-26186820,Brampton,3,2,Single Family,1177,656480,12,0,0,45,39,759000.0,613476.0,A,750000-800000
M73000004-26186821,Cornwall,1,1,Condo,560,47845,5,0,0,3,14,245000.0,459674.0,B,225000-250000
M73000004-26186836,Lincoln,3,3,Single Family,1554,25719,0,0,0,0,15,999000.0,1173538.0,B,950000-1000000
M73000004-26186837,Grimsby,3,2,Rental,1397,28883,2,0,0,22,22,2780.0,738305.0,B,0-25000
M73000004-26186839,Stratford,2,1,Condo,934,33232,7,2,0,31,52,491900.0,779453.0,B,475000-500000
M73000004-26186841,Waterloo,3,3,Rental,1689,121436,12,1,1,12,33,3300.0,518598.0,B,0-25000
M73000004-26186859,London,2,2,Rental,937,422324,6,0,1,80,37,1975.0,723548.0,B,0-25000
M73000004-26186860,Tillsonburg,3,1,Single Family,1100,18615,4,0,0,0,9,399900.0,725095.0,B,375000-400000
M73000004-26186861,London,4,3,Single Family,2209,422324,0,0,0,0,0,899900.0,723548.0,A,850000-900000
M73000004-26186862,London,4,3,Single Family,2209,422324,0,0,0,0,0,899900.0,723548.0,A,850000-900000
M73000004-26186865,London,3,3,Single Family,1337,422324,50,1,1,331,89,759900.0,723548.0,A,750000-800000
M73000004-26186868,Innisfil,3,1,Single Family,1216,43326,0,0,0,0,0,724900.0,967822.0,B,700000-750000
M73000004-26186870,Cambridge,2,2,Rental,957,138479,24,0,0,54,55,2423.0,721203.0,B,0-25000
M73000004-26186878,London,2,2,Condo,856,422324,5,0,1,64,27,349500.0,723548.0,B,325000-350000
M73000004-26186879,London,2,2,Condo,897,422324,4,0,0,26,32,320000.0,723548.0,B,300000-325000
M73000004-26186882,Niagara Falls,3,2,Rental,1316,94415,22,0,0,58,57,2400.0,597642.0,B,0-25000
M73000004-26186883,Collingwood,0,0,Multi-Family,2477,24811,2,0,0,28,9,1399000.0,684190.0,A,1300000-1400000
M73000004-26186885,Collingwood,3,2,Condo,1132,24811,3,0,0,28,32,519999.0,684190.0,B,500000-550000
M73000004-26186890,Burlington,3,3,Single Family,3868,186948,0,0,0,57,6,1579000.0,1105905.0,A,1500000-1600000
M73000004-26186895,Kitchener,1,1,Condo,572,256885,2,0,0,16,26,500000.0,462327.0,A,475000-500000
M73000004-26186916,Stratford,1,1,Condo,775,33232,7,2,0,32,52,439900.0,779453.0,B,425000-450000
M73000004-26186924,Sault Ste. Marie,5,2,Single Family,950,72051,7,0,0,8,19,324900.0,441782.0,B,300000-325000
M73000004-26186931,Thunder Bay,3,1,Single Family,735,108843,10,0,1,60,51,268500.0,453591.0,B,250000-275000
M73000004-26186944,Stratford,1,1,Condo,819,33232,7,2,0,31,52,439900.0,779453.0,B,425000-450000
M73000004-26186952,London,4,3,Single Family,2317,422324,19,1,0,46,34,853249.0,723548.0,A,850000-900000
M73000004-26186953,London,4,3,Single Family,1714,422324,15,0,0,110,49,857173.0,723548.0,A,850000-900000
M73000004-26186954,Guelph,3,3,Condo/Townhome,1152,143740,2,0,0,33,16,569900.0,678352.0,B,550000-600000
M73000004-26186958,Niagara Falls,5,2,Single Family,1000,94415,2,0,0,1,3,499000.0,597642.0,B,475000-500000
M73000004-26186959,Wasaga Beach,4,4,Single Family,1635,24862,2,0,0,0,24,1299000.0,607191.0,A,1200000-1300000
M73000004-26186969,Grimsby,3,3,Condo,1971,28883,2,0,0,22,22,749900.0,738305.0,A,700000-750000
M73000004-26186972,Hamilton,6,3,Single Family,3200,11059,12,0,0,39,28,1649900.0,587574.0,A,1600000-1700000
M73000004-26186973,Hamilton,4,4,Single Family,2379,11059,15,0,1,43,33,1326500.0,587574.0,A,1300000-1400000
M73000004-26186976,Burlington,3,2,Condo,1422,186948,2,0,0,5,23,799900.0,1105905.0,B,750000-800000
M73000004-26186977,Hamilton,3,2,Single Family,985,11059,5,1,0,31,12,799900.0,587574.0,A,750000-800000
M73000004-26187002,London,3,3,Condo,1802,422324,59,1,1,209,86,679900.0,723548.0,B,650000-700000
M73000004-26187003,London,3,2,Single Family,1073,422324,22,0,0,66,54,756666.0,723548.0,A,750000-800000
M73000004-26187045,Fort Erie,2,2,Single Family,1130,32901,2,0,0,24,8,524500.0,767331.0,B,500000-550000
M73000004-26187096,Brantford,4,3,Multi-Family,2430,104688,11,1,0,30,26,679000.0,635487.0,A,650000-700000
M73000004-26187131,Belleville,5,2,Single Family,1200,55071,3,0,0,5,8,649900.0,532861.0,A,600000-650000
M73000004-26187187,Woodstock,3,4,Single Family,1590,46705,6,1,0,28,12,748950.0,636183.0,A,700000-750000
M73000004-26187295,Mississauga,2,2,Condo,878,717961,0,0,0,0,0,649900.0,676275.0,B,600000-650000
M73000004-26187302,Cambridge,13,4,Multi-Family,4600,138479,4,0,0,32,18,1658562.0,721203.0,A,1700000-1800000
M73000004-26187306,Toronto,2,2,Condo,706,2794356,0,0,0,0,0,649900.0,529408.0,A,600000-650000
M73000004-26187388,Kitchener,2,2,Condo,809,256885,2,0,0,14,26,660000.0,462327.0,A,650000-700000
M73000004-26187389,London,2,2,Single Family,835,422324,5,0,0,44,24,545000.0,723548.0,B,500000-550000
M73000004-26187390,London,3,3,Condo,1628,422324,59,1,0,210,86,554000.0,723548.0,B,550000-600000
M73000004-26187391,London,3,2,Single Family,1310,422324,28,0,1,82,70,629990.0,723548.0,B,600000-650000
M73000004-26187589,Guelph,2,2,Condo,1183,143740,4,0,0,26,19,699900.0,678352.0,A,650000-700000
M73000004-26187596,London,2,1,Rental,950,422324,47,1,0,150,77,2305.0,723548.0,B,0-25000
M73000004-26187605,Niagara Falls,5,3,Single Family,2359,94415,28,1,0,57,99,852434.0,597642.0,A,850000-900000
M73000004-26187613,Guelph/Eramosa,3,3,Single Family,1879,13904,0,0,0,0,0,1488888.0,1825652.0,B,1400000-1500000
M73000004-26187615,Kitchener,2,2,Rental,809,256885,2,0,0,14,26,2808.0,462327.0,B,0-25000
M73000004-26187619,Innisfil,4,3,Single Family,1808,43326,0,0,0,0,0,1049888.0,967822.0,A,1000000-1100000
M73000004-26187654,Kincardine,4,2,Single Family,1300,12268,5,1,0,18,27,659700.0,902432.0,B,650000-700000
M73000004-26187660,Guelph,3,4,Condo,1730,143740,24,0,1,86,70,750000.0,678352.0,A,700000-750000
M73000004-26187663,Kitchener,3,2,Single Family,1252,256885,10,0,0,60,45,745000.0,462327.0,A,700000-750000
M73000004-26187671,London,3,4,Condo,1809,422324,59,1,0,210,84,574000.0,723548.0,B,550000-600000
M73000004-26187672,London,3,1,Single Family,678,422324,10,1,0,41,19,446107.0,723548.0,B,450000-475000
M73000004-26187677,Severn,1,1,Rental,2060,14576,1,0,0,0,0,1800.0,916400.0,B,0-25000
M73000004-26187678,Barrie,4,4,Single Family,2735,147829,6,0,0,6,15,1125000.0,554117.0,A,1100000-1200000
M73000004-26187687,St. Catharines,4,4,Single Family,2023,136803,13,0,1,63,38,1490000.0,654102.0,A,1400000-1500000
M73000004-26187688,Niagara Falls,3,1,Single Family,1140,94415,0,0,0,0,0,450000.0,597642.0,B,425000-450000
M73000004-26187690,Niagara Falls,5,4,Condo,2496,94415,25,1,0,96,98,949900.0,597642.0,A,900000-950000
M73000004-26187692,Collingwood,4,3,Single Family,2220,24811,0,0,0,0,0,14000.0,684190.0,B,0-25000
M73000004-26187706,Hamilton,3,2,Condo,1126,11059,10,0,1,28,8,529900.0,587574.0,B,500000-550000
M73000004-26187711,Hamilton,3,1,Condo,1135,11059,9,1,1,39,17,429899.0,587574.0,B,425000-450000
M73000004-26187713,Hamilton,5,2,Single Family,1066,11059,15,0,0,190,45,899900.0,587574.0,A,850000-900000
M73000004-26187728,London,3,3,Single Family,1733,422324,0,0,0,0,0,849900.0,723548.0,A,800000-850000
M73000004-26187766,Hamilton,1,1,Condo,563,11059,6,0,0,50,16,425000.0,587574.0,B,400000-425000
M73000004-26187797,Cornwall,5,2,Single Family,1250,47845,9,1,0,5,16,584900.0,459674.0,A,550000-600000
M73000004-26187815,Toronto,2,2,Rental,706,2794356,0,0,0,0,0,2799.0,529408.0,B,0-25000
M73000004-26187824,London,3,2,Single Family,1550,422324,4,0,0,34,32,729900.0,723548.0,A,700000-750000
M73000004-26187834,Niagara Falls,4,4,Rental,2815,94415,0,0,0,0,0,3000.0,597642.0,B,0-25000
M73000004-26187835,Port Colborne,1,1,Single Family,700,20033,3,0,0,20,18,365000.0,669084.0,B,350000-375000
M73000004-26187839,London,2,1,Condo,663,422324,12,0,0,68,51,299900.0,723548.0,B,275000-300000
M73000004-26187849,Mississauga,5,6,Single Family,2825,717961,37,0,0,127,53,2878850.0,676275.0,A,2500000-3000000
M73000004-26187890,Barrie,2,1,Rental,892,147829,8,0,0,145,28,2150.0,554117.0,B,0-25000
M73000004-26187895,Sault Ste. Marie,3,2,Single Family,1232,72051,2,1,0,41,17,389800.0,441782.0,B,375000-400000
M73000004-26187901,Brantford,4,3,Rental,1822,104688,0,0,0,0,0,2799.0,635487.0,B,0-25000
M73000004-26187903,Owen Sound,3,1,Single Family,1094,21612,0,0,0,0,0,369000.0,563743.0,B,350000-375000
M73000004-26187911,London,3,2,Condo/Townhome,1015,422324,0,0,0,0,0,449900.0,723548.0,B,425000-450000
M73000004-26187913,London,4,3,Single Family,3100,422324,27,0,1,151,91,1185000.0,723548.0,A,1100000-1200000
M73000004-26187914,London,2,2,Single Family,1309,422324,21,0,0,57,52,719900.0,723548.0,B,700000-750000
M73000004-26187915,London,2,2,Single Family,1292,422324,21,0,0,57,52,689900.0,723548.0,B,650000-700000
M73000004-26187916,London,2,2,Single Family,1315,422324,10,0,0,40,25,709900.0,723548.0,B,700000-750000
M73000004-26187917,Penetanguishene,3,2,Single Family,1672,10077,0,0,0,0,0,999000.0,827223.0,A,950000-1000000
M73000004-26187920,Huntsville,5,2,Single Family,1800,21147,2,0,0,24,14,799000.0,855364.0,B,750000-800000
M73000004-26187952,Burlington,4,3,Single Family,2074,186948,10,0,0,51,27,1167291.0,1105905.0,A,1200000-1300000
M73000004-26187958,Burlington,4,2,Single Family,1310,186948,6,0,0,13,17,899900.0,1105905.0,B,850000-900000
M73000004-26187960,Brantford,5,1,Single Family,1050,104688,32,1,0,71,37,603720.0,635487.0,B,600000-650000
M73000004-26187961,West Lincoln,5,3,Single Family,1809,15454,0,0,0,4,0,999900.0,1055115.0,B,950000-1000000
M73000004-26187962,Grimsby,4,3,Single Family,1283,28883,5,0,0,25,19,819000.0,738305.0,A,800000-850000
M73000004-26187968,London,3,2,Condo,1360,422324,16,0,0,103,49,429900.0,723548.0,B,425000-450000
M73000004-26187993,Thorold,3,4,Single Family,2518,23816,8,0,0,19,53,1001439.0,501041.0,A,1000000-1100000
M73000004-26188017,Goderich,3,2,Single Family,1102,7881,1,1,0,3,7,722952.0,676527.0,A,700000-750000
M73000004-26188018,Guelph,2,1,Single Family,805,143740,4,0,0,18,24,649900.0,678352.0,B,600000-650000
M73000004-26188127,St. Catharines,3,2,Single Family,1428,136803,7,0,0,75,23,599900.0,654102.0,B,550000-600000
M73000004-26188195,Oakville,2,2,Condo/Townhome,825,213759,24,1,0,77,100,667500.0,1140305.0,B,650000-700000
M73000004-26188370,Niagara Falls,4,4,Single Family,2344,94415,17,0,0,49,49,889000.0,597642.0,A,850000-900000
M73000004-26188379,Guelph,3,4,Single Family,2026,143740,6,0,0,30,21,1199000.0,678352.0,A,1100000-1200000
M73000004-26188387,St. Catharines,3,2,Rental,1425,136803,4,0,0,72,19,2350.0,654102.0,B,0-25000
M73000004-26188388,Niagara Falls,3,2,Single Family,1100,94415,10,0,0,21,14,688853.0,597642.0,A,700000-750000
M73000004-26188392,Collingwood,3,3,Condo,1600,24811,0,0,0,0,0,807780.0,684190.0,A,800000-850000
M73000004-26188393,Bracebridge,4,5,Single Family,2897,17305,0,0,0,0,0,3695000.0,1140855.0,A,3500000-4000000
M73000004-26188395,Seguin,4,2,Single Family,2522,5280,0,0,0,0,0,1199999.0,2780500.0,B,1100000-1200000
M73000004-26188400,Penetanguishene,3,2,Single Family,1461,10077,6,0,0,10,21,511233.0,827223.0,B,500000-550000
M73000004-26188408,Tillsonburg,0,0,Multi-Family,1200,18615,4,0,0,0,9,729000.0,725095.0,A,700000-750000
M73000004-26188419,Waterloo,3,3,Rental,1388,121436,4,0,0,8,12,2600.0,518598.0,B,0-25000
M73000004-26188427,Kitchener,1,1,Condo,560,256885,0,0,0,18,25,449900.0,462327.0,B,425000-450000
M73000004-26188505,Thunder Bay,2,1,Single Family,840,108843,7,0,0,27,30,189900.0,453591.0,B,175000-200000
M73000004-26188554,Cambridge,2,1,Condo/Townhome,870,138479,9,0,0,59,39,561070.0,721203.0,B,550000-600000
M73000004-26188563,Barrie,5,4,Single Family,2464,147829,20,0,0,21,49,999000.0,554117.0,A,950000-1000000
M73000004-26188567,Collingwood,3,2,Single Family,1300,24811,0,0,0,0,0,12410.0,684190.0,B,0-25000
M73000004-26188568,Algonquin Highlands,3,1,Single Family,1129,2588,0,0,0,0,0,710111.0,1388238.0,B,700000-750000
M73000004-26188576,Oakville,4,2,Single Family,1208,213759,29,1,0,84,101,1449900.0,1140305.0,A,1400000-1500000
M73000004-26188584,Oakville,1,2,Rental,785,213759,27,1,0,42,101,2782.0,1140305.0,B,0-25000
M73000004-26188585,Hamilton,4,3,Single Family,2394,11059,45,1,1,317,93,1049000.0,587574.0,A,1000000-1100000
M73000004-26188625,Welland,3,3,Single Family,1187,55750,7,1,0,6,28,716000.0,517843.0,A,700000-750000
M73000004-26188626,Welland,4,3,Single Family,1310,55750,7,1,0,6,29,898400.0,517843.0,A,850000-900000
M73000004-26188627,Fort Erie,2,1,Rental,880,32901,0,0,0,0,0,1975.0,767331.0,B,0-25000
M73000004-26188643,Kitchener,2,3,Condo/Townhome,1450,256885,36,0,0,143,89,570000.0,462327.0,A,550000-600000
M73000004-26188657,Waterloo,4,3,Single Family,2578,121436,13,0,2,38,57,1220000.0,518598.0,A,1200000-1300000
M73000004-26188671,London,3,1,Single Family,1067,422324,6,0,0,22,7,489900.0,723548.0,B,475000-500000
M73000004-26188673,Sault Ste. Marie,5,2,Single Family,1160,72051,0,0,0,0,0,369900.0,441782.0,B,375000-400000
